       1, 0.0666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
       2, 0.0153846, 0.0153846, 0.0153846, 0.0153846, 0.0153846, 0.0153846, 0.0153846, 0.0153846, 0.0153846, 0.0153846, 0.0153846, 0.0153846, 0.0153846, 0.0153846, 0.0153846, 0, 0, 0, 0, 0
       3, 0.00571429, 0.0114286, 0.0171429, 0.0228571, 0.0285714, 0.0228571, 0.0228571, 0.0228571, 0.0228571, 0.0228571, 0.0228571, 0.0228571, 0.0228571, 0.0228571, 0.0228571, 0.0228571, 0.0171429, 0.0114286, 0.00571429, 0
       4, 0.00271003, 0.00813008, 0.0162602, 0.0216802, 0.0271003, 0.0352304, 0.0379404, 0.0352304, 0.0352304, 0.0352304, 0.0352304, 0.0325203, 0.0325203, 0.0325203, 0.0325203, 0.0216802, 0.0162602, 0.0108401, 0.00542005, 0
       5, 0.00149031, 0.00596125, 0.0134128, 0.023845, 0.0327869, 0.0402385, 0.0461997, 0.04769, 0.0447094, 0.0402385, 0.0387481, 0.0372578, 0.0357675, 0.0357675, 0.0357675, 0.0298063, 0.0208644, 0.0134128, 0.00596125, 0
       6, 0.000904977, 0.00452489, 0.0117647, 0.0244344, 0.039819, 0.0515837, 0.0552036, 0.0552036, 0.0524887, 0.0479638, 0.0452489, 0.0425339, 0.0425339, 0.041629, 0.041629, 0.0253394, 0.0162896, 0.0081448, 0, 0
       7, 0.000589971, 0.00294985, 0.0100295, 0.0235988, 0.0442478, 0.0619469, 0.0678466, 0.0643068, 0.0584071, 0.0530973, 0.0489676, 0.0466077, 0.0460177, 0.0460177, 0.0442478, 0.0277286, 0.00530973, 0, 0, 0
       8, 0.00040568, 0.00283976, 0.010142, 0.0247465, 0.0458418, 0.0681542, 0.0770791, 0.0701826, 0.0600406, 0.0543611, 0.0523327, 0.0494929, 0.0486815, 0.0482759, 0.0486815, 0.0239351, 0.00243408, 0, 0, 0
       9, 0.000290782, 0.00232626, 0.00843268, 0.0223902, 0.0444897, 0.068043, 0.0820006, 0.0805467, 0.0700785, 0.0610643, 0.0549578, 0.0517592, 0.0497238, 0.0488514, 0.0485606, 0.0218087, 0.00145391, 0, 0, 0
      10, 0.000215471, 0.00172377, 0.00818789, 0.0241327, 0.0497738, 0.0745529, 0.0868347, 0.0836027, 0.0702435, 0.0603318, 0.0570998, 0.0551605, 0.0536522, 0.0530058, 0.0519285, 0.0101271, 0.000430942, 0, 0, 0
      11, 0.000164069, 0.00164069, 0.00787531, 0.0251025, 0.0557834, 0.0843314, 0.0907301, 0.0802297, 0.0674323, 0.0608696, 0.0580804, 0.0561116, 0.0549631, 0.0541427, 0.0539787, 0.00968007, 0.000328138, 0, 0, 0
      12, 0.000127796, 0.00127796, 0.00702875, 0.0241534, 0.0561022, 0.0886901, 0.0978914, 0.0861342, 0.0700319, 0.063131, 0.0596805, 0.0569968, 0.0553355, 0.0540575, 0.0531629, 0.00511182, 0, 0, 0, 0
      13, 0.000101471, 0.00111618, 0.00639269, 0.0243531, 0.0599696, 0.0933536, 0.0988331, 0.0859462, 0.0714358, 0.0640284, 0.0605784, 0.0581431, 0.0567225, 0.0552004, 0.0542872, 0.0035515, 0, 0, 0, 0
      14, 8.19068e-05, 0.000982881, 0.00614301, 0.024572, 0.0642968, 0.1005, 0.104923, 0.0855107, 0.0696208, 0.0637235, 0.0601196, 0.05799, 0.0565157, 0.055369, 0.0543042, 0.00253911, 0, 0, 0, 0
