      62,       1,      56,    1191,    6560,    3531,       8,       0,       0,       0
      63,       1,      54,    1184,    6823,    3644,      13,       0,       0,       0
      64,       1,      54,    1251,    7017,    3758,      16,       0,       0,       0
      65,       1,      59,    1306,    7298,    3810,       7,       0,       0,       0
      66,       1,      56,    1355,    7731,    3727,       1,       0,       0,       0
      67,       1,      58,    1360,    7849,    3990,       9,       0,       0,       0
      68,       1,      59,    1435,    8146,    4025,       3,       0,       0,       0
      69,       1,      58,    1439,    8461,    4113,       5,       0,       0,       0
      70,       1,      62,    1477,    8646,    4302,       3,       0,       0,       0
      71,       1,      61,    1567,    9031,    4251,       0,       0,       0,       0
      72,       1,      64,    1596,    9321,    4352,       3,       0,       0,       0
      73,       1,      62,    1619,    9520,    4564,       3,       0,       0,       0
      74,       1,      65,    1671,    9970,    4499,       1,       0,       0,       0
      75,       1,      64,    1712,   10225,    4647,       2,       0,       0,       0
      76,       1,      66,    1760,   10460,    4812,       2,       0,       0,       0
      77,       1,      67,    1792,   10877,    4818,       2,       0,       0,       0
      78,       1,      67,    1862,   11209,    4878,       2,       0,       0,       0
      79,       1,      72,    1936,   11488,    4988,       2,       0,       0,       0
      80,       1,      66,    1926,   11899,    5067,       2,       0,       0,       0
      81,       1,      70,    1971,   12193,    5205,       1,       0,       0,       0
      82,       1,      72,    2023,   12468,    5358,       5,       0,       0,       0
      83,       1,      71,    2088,   12910,    5349,       0,       0,       0,       0
      84,       1,      74,    2171,   13295,    5376,       0,       0,       0,       0
      85,       1,      70,    2173,   13575,    5600,       2,       0,       0,       0
      86,       1,      79,    2277,   13956,    5617,       1,       0,       0,       0
      87,       1,      75,    2306,   14341,    5723,       1,       0,       0,       0
      88,       1,      77,    2406,   14597,    5888,       0,       0,       0,       0
      89,       1,      76,    2384,   15187,    5849,       0,       0,       0,       0
      90,       1,      79,    2474,   15396,    6080,       1,       0,       0,       0
      91,       1,      80,    2502,   15802,    6186,       0,       0,       0,       0
      92,       1,      81,    2616,   16235,    6184,       0,       0,       0,       0
      93,       1,      82,    2679,   16795,    6112,       0,       0,       0,       0
      94,       1,      81,    2713,   17124,    6308,       0,       0,       0,       0
      95,       1,      81,    2765,   17556,    6388,       0,       0,       0,       0
      96,       1,      84,    2835,   17985,    6455,       1,       0,       0,       0
      97,       1,      84,    2830,   18416,    6606,       0,       0,       0,       0
      98,       1,      85,    2875,   18815,    6743,       0,       0,       0,       0
      99,       1,      86,    2989,   19277,    6754,       0,       0,       0,       0
     100,       1,      85,    3046,   19682,    6887,       0,       0,       0,       0
     101,       1,      88,    3067,   20065,    7079,       1,       0,       0,       0
     102,       1,      87,    3152,   20599,    7068,       0,       0,       0,       0
     103,       1,      88,    3137,   20977,    7315,       1,       0,       0,       0
     104,       1,      89,    3254,   21403,    7390,       0,       0,       0,       0
     105,       1,      93,    3363,   21930,    7374,       0,       0,       0,       0
     106,       1,      95,    3441,   22257,    7597,       0,       0,       0,       0
     107,       1,      88,    3425,   22758,    7755,       0,       0,       0,       0
     108,       1,      99,    3611,   23308,    7650,       0,       0,       0,       0
     109,       1,      93,    3559,   23791,    7872,       1,       0,       0,       0
     110,       1,      97,    3694,   24358,    7821,       0,       0,       0,       0
     111,       1,      97,    3738,   24833,    7962,       0,       0,       0,       0
     112,       1,      94,    3780,   25285,    8137,       0,       0,       0,       0
     113,       1,     101,    3888,   25754,    8225,       0,       0,       0,       0
     114,       1,      97,    3967,   26286,    8296,       0,       0,       0,       0
     115,       1,     104,    4049,   26847,    8330,       0,       0,       0,       0
     116,       1,     100,    4052,   27415,    8453,       0,       0,       0,       0
     117,       1,     103,    4155,   27877,    8581,       0,       0,       0,       0
     118,       1,     101,    4236,   28263,    8818,       0,       0,       0,       0
     119,       1,     104,    4297,   29009,    8716,       0,       0,       0,       0
     120,       1,     106,    4428,   29626,    8680,       0,       0,       0,       0
     121,       1,     105,    4374,   30061,    9020,       0,       0,       0,       0
     122,       1,     104,    4506,   30666,    9010,       0,       0,       0,       0
     123,       1,     107,    4561,   31322,    9028,       0,       0,       0,       0
     124,       1,     111,    4664,   31684,    9297,       0,       0,       0,       0
     125,       1,     107,    4746,   32321,    9326,       0,       0,       0,       0
     126,       1,     113,    4818,   32954,    9365,       0,       0,       0,       0
     127,       1,     111,    4925,   33374,    9596,       0,       0,       0,       0
     128,       1,     112,    4993,   34208,    9455,       0,       0,       0,       0
     129,       1,     112,    5065,   34638,    9721,       0,       0,       0,       0
     130,       1,     116,    5131,   35171,    9892,       0,       0,       0,       0
     131,       1,     112,    5244,   35818,    9916,       0,       0,       0,       0
     132,       1,     118,    5341,   36485,    9932,       0,       0,       0,       0
     133,       1,     117,    5347,   36996,   10208,       0,       0,       0,       0
     134,       1,     116,    5477,   37722,   10151,       0,       0,       0,       0
     135,       1,     120,    5575,   38186,   10389,       0,       0,       0,       0
     136,       1,     115,    5615,   39032,   10318,       0,       0,       0,       0
     137,       1,     122,    5693,   39522,   10559,       0,       0,       0,       0
     138,       1,     118,    5743,   40366,   10491,       0,       0,       0,       0
     139,       1,     123,    5862,   40690,   10871,       0,       0,       0,       0
     140,       1,     122,    5947,   41417,   10894,       0,       0,       0,       0
     141,       1,     122,    6067,   42085,   10946,       0,       0,       0,       0
     142,       1,     128,    6161,   42703,   11074,       0,       0,       0,       0
     143,       1,     121,    6166,   43456,   11175,       0,       0,       0,       0
     144,       1,     129,    6391,   44144,   11112,       0,       0,       0,       0
     145,       1,     126,    6362,   44745,   11407,       0,       0,       0,       0
     146,       1,     129,    6551,   45478,   11352,       0,       0,       0,       0
     147,       1,     128,    6544,   46301,   11413,       0,       0,       0,       0
     148,       1,     129,    6667,   46822,   11650,       0,       0,       0,       0
     149,       1,     129,    6780,   47654,   11593,       0,       0,       0,       0
     150,       1,     132,    6789,   48315,   11814,       0,       0,       0,       0
     151,       1,     133,    6934,   48931,   11952,       0,       0,       0,       0
     152,       1,     130,    7021,   49712,   11993,       0,       0,       0,       0
     153,       1,     133,    7031,   50518,   12086,       0,       0,       0,       0
     154,       1,     135,    7187,   51320,   12044,       0,       0,       0,       0
     155,       1,     136,    7340,   51882,   12252,       0,       0,       0,       0
     156,       1,     136,    7421,   52594,   12389,       0,       0,       0,       0
     157,       1,     140,    7459,   53397,   12480,       0,       0,       0,       0
     158,       1,     136,    7585,   54209,   12488,       0,       0,       0,       0
     159,       1,     141,    7698,   55019,   12508,       0,       0,       0,       0
     160,       1,     136,    7698,   55610,   12876,       0,       0,       0,       0
     161,       1,     141,    7829,   56545,   12765,       0,       0,       0,       0
     162,       1,     141,    7924,   57363,   12818,       0,       0,       0,       0
     163,       1,     141,    8045,   57965,   13067,       0,       0,       0,       0
     164,       1,     148,    8166,   58557,   13325,       0,       0,       0,       0
     165,       1,     140,    8273,   59557,   13210,       0,       0,       0,       0
     166,       1,     146,    8351,   60224,   13449,       0,       0,       0,       0
     167,       1,     145,    8358,   61121,   13542,       0,       0,       0,       0
     168,       1,     146,    8487,   62126,   13409,       0,       0,       0,       0
     169,       1,     150,    8643,   62464,   13919,       0,       0,       0,       0
     170,       1,     147,    8857,   63544,   13642,       0,       0,       0,       0
     171,       1,     147,    8866,   64448,   13749,       0,       0,       0,       0
     172,       1,     152,    8953,   65172,   13959,       0,       0,       0,       0
     173,       1,     154,    9068,   65956,   14090,       0,       0,       0,       0
     174,       1,     149,    9158,   66950,   14049,       0,       0,       0,       0
     175,       1,     155,    9239,   67573,   14383,       0,       0,       0,       0
     176,       1,     151,    9386,   68690,   14173,       0,       0,       0,       0
     177,       1,     155,    9386,   69611,   14304,       0,       0,       0,       0
     178,       1,     157,    9656,   70109,   14596,       0,       0,       0,       0
     179,       1,     157,    9688,   71075,   14666,       0,       0,       0,       0
     180,       1,     154,    9800,   72142,   14564,       0,       0,       0,       0
     181,       1,     158,    9833,   72787,   14962,       0,       0,       0,       0
     182,       1,     159,    9907,   73688,   15072,       0,       0,       0,       0
     183,       1,     160,   10136,   74740,   14882,       0,       0,       0,       0
     184,       1,     163,   10261,   75376,   15216,       0,       0,       0,       0
     185,       1,     162,   10442,   76430,   15086,       0,       0,       0,       0
     186,       1,     163,   10456,   77391,   15220,       0,       0,       0,       0
     187,       1,     159,   10455,   78205,   15527,       0,       0,       0,       0
     188,       1,     170,   10688,   79146,   15464,       0,       0,       0,       0
     189,       1,     164,   10792,   80230,   15410,       0,       0,       0,       0
     190,       1,     164,   10868,   80788,   15910,       0,       0,       0,       0
     191,       1,     173,   11166,   81997,   15534,       0,       0,       0,       0
     192,       1,     164,   11243,   82825,   15784,       0,       0,       0,       0
     193,       1,     172,   11191,   83848,   15957,       0,       0,       0,       0
     194,       1,     167,   11401,   84470,   16288,       0,       0,       0,       0
     195,       1,     172,   11502,   85550,   16266,       0,       0,       0,       0
     196,       1,     172,   11617,   86409,   16462,       0,       0,       0,       0
     197,       1,     172,   11770,   87713,   16181,       0,       0,       0,       0
     198,       1,     174,   11923,   88489,   16432,       0,       0,       0,       0
     199,       1,     173,   11920,   89381,   16732,       0,       0,       0,       0
     200,       1,     175,   12084,   90368,   16773,       0,       0,       0,       0
     201,       1,     176,   12145,   91621,   16658,       0,       0,       0,       0
     202,       1,     177,   12380,   92236,   17013,       0,       0,       0,       0
     203,       1,     176,   12470,   93360,   17012,       0,       0,       0,       0
     204,       1,     178,   12613,   94596,   16849,       0,       0,       0,       0
     205,       1,     177,   12621,   95392,   17270,       0,       0,       0,       0
     206,       1,     181,   12692,   96691,   17126,       0,       0,       0,       0
     207,       1,     178,   12918,   97344,   17486,       0,       0,       0,       0
     208,       1,     181,   13030,   98277,   17680,       0,       0,       0,       0
     209,       1,     186,   13113,   99352,   17765,       0,       0,       0,       0
     210,       1,     184,   13382,  100727,   17377,       0,       0,       0,       0
     211,       1,     184,   13489,  101288,   17969,       0,       0,       0,       0
     212,       1,     187,   13610,  102485,   17914,       0,       0,       0,       0
     213,       1,     190,   13722,  103585,   17971,       0,       0,       0,       0
     214,       1,     183,   13813,  104680,   18070,       0,       0,       0,       0
     215,       1,     194,   13947,  105782,   18107,       0,       0,       0,       0
     216,       1,     186,   14070,  106781,   18283,       0,       0,       0,       0
     217,       1,     191,   14188,  107664,   18573,       0,       0,       0,       0
     218,       1,     192,   14377,  108792,   18557,       0,       0,       0,       0
     219,       1,     186,   14432,  110141,   18467,       0,       0,       0,       0
     220,       1,     196,   14645,  110997,   18702,       0,       0,       0,       0
     221,       1,     191,   14692,  112291,   18686,       0,       0,       0,       0
     222,       1,     194,   14815,  113166,   19011,       0,       0,       0,       0
     223,       1,     192,   14891,  114446,   18989,       0,       0,       0,       0
     224,       1,     198,   15129,  115401,   19128,       0,       0,       0,       0
     225,       1,     200,   15292,  116649,   19059,       0,       0,       0,       0
     226,       1,     197,   15462,  117427,   19464,       0,       0,       0,       0
     227,       1,     198,   15557,  118795,   19356,       0,       0,       0,       0
     228,       1,     195,   15630,  120088,   19355,       0,       0,       0,       0
     229,       1,     204,   15821,  121124,   19487,       0,       0,       0,       0
     230,       1,     201,   15875,  122467,   19467,       0,       0,       0,       0
     231,       1,     204,   16164,  123552,   19470,       0,       0,       0,       0
     232,       1,     206,   16365,  124218,   19987,       0,       0,       0,       0
     233,       1,     200,   16297,  125699,   19972,       0,       0,       0,       0
     234,       1,     204,   16619,  126692,   20051,       0,       0,       0,       0
     235,       1,     207,   16601,  127989,   20173,       0,       0,       0,       0
     236,       1,     209,   16951,  129137,   20083,       0,       0,       0,       0
     237,       1,     209,   17075,  130294,   20218,       0,       0,       0,       0
     238,       1,     208,   17160,  131518,   20332,       0,       0,       0,       0
     239,       1,     207,   17139,  132743,   20557,       0,       0,       0,       0
     240,       1,     208,   17416,  134264,   20192,       0,       0,       0,       0
     241,       1,     209,   17438,  134988,   20885,       0,       0,       0,       0
     242,       1,     218,   17711,  136195,   20842,       0,       0,       0,       0
     243,       1,     208,   17738,  137696,   20776,       0,       0,       0,       0
     244,       1,     216,   17963,  138762,   20935,       0,       0,       0,       0
     245,       1,     215,   18036,  139844,   21245,       0,       0,       0,       0
     246,       1,     217,   18352,  141247,   20994,       0,       0,       0,       0
     247,       1,     215,   18281,  142258,   21532,       0,       0,       0,       0
     248,       1,     212,   18496,  143803,   21257,       0,       0,       0,       0
     249,       1,     222,   18758,  144973,   21303,       0,       0,       0,       0
     250,       1,     219,   18813,  145993,   21725,       0,       0,       0,       0
     251,       1,     221,   19018,  147435,   21576,       0,       0,       0,       0
     252,       1,     221,   19145,  148846,   21544,       0,       0,       0,       0
     253,       1,     225,   19344,  149766,   21933,       0,       0,       0,       0
     254,       1,     219,   19509,  151061,   21997,       0,       0,       0,       0
     255,       1,     223,   19567,  152850,   21670,       0,       0,       0,       0
     256,       1,     229,   19849,  153693,   22069,       0,       0,       0,       0
     257,       1,     216,   19688,  155244,   22228,       0,       0,       0,       0
     258,       1,     233,   20062,  156193,   22430,       0,       0,       0,       0
     259,       1,     224,   20134,  157605,   22503,       0,       0,       0,       0
     260,       1,     229,   20445,  158736,   22610,       0,       0,       0,       0
     261,       1,     235,   20689,  160271,   22385,       0,       0,       0,       0
     262,       1,     226,   20809,  161220,   22891,       0,       0,       0,       0
     263,       1,     232,   20830,  162852,   22804,       0,       0,       0,       0
     264,       1,     235,   21135,  164387,   22539,       0,       0,       0,       0
     265,       1,     226,   21075,  165692,   22887,       0,       0,       0,       0
     266,       1,     234,   21211,  166977,   23048,       0,       0,       0,       0
     267,       1,     233,   21551,  168232,   23050,       0,       0,       0,       0
     268,       1,     239,   21804,  169519,   23106,       0,       0,       0,       0
     269,       1,     235,   21781,  170867,   23393,       0,       0,       0,       0
     270,       1,     236,   22089,  172248,   23317,       0,       0,       0,       0
     271,       1,     242,   22108,  173445,   23715,       0,       0,       0,       0
     272,       1,     234,   22274,  175257,   23371,       0,       0,       0,       0
     273,       1,     243,   22416,  176636,   23473,       0,       0,       0,       0
     274,       1,     238,   22738,  177845,   23585,       0,       0,       0,       0
     275,       1,     237,   22852,  179331,   23630,       0,       0,       0,       0
     276,       1,     246,   23092,  180321,   24041,       0,       0,       0,       0
     277,       1,     243,   23146,  181587,   24380,       0,       0,       0,       0
     278,       1,     245,   23294,  183686,   23793,       0,       0,       0,       0
     279,       1,     241,   23369,  185075,   24001,       0,       0,       0,       0
     280,       1,     250,   23750,  185989,   24371,       0,       0,       0,       0
     281,       1,     239,   23799,  187661,   24341,       0,       0,       0,       0
     282,       1,     253,   24125,  189136,   24212,       0,       0,       0,       0
     283,       1,     248,   24157,  190341,   24672,       0,       0,       0,       0
     284,       1,     246,   24257,  191968,   24645,       0,       0,       0,       0
     285,       1,     253,   24587,  193211,   24769,       0,       0,       0,       0
     286,       1,     244,   24483,  194540,   25263,       0,       0,       0,       0
     287,       1,     262,   25063,  195972,   24949,       0,       0,       0,       0
     288,       1,     253,   25076,  197700,   24939,       0,       0,       0,       0
     289,       1,     250,   25222,  199041,   25183,       0,       0,       0,       0
     290,       1,     258,   25285,  200716,   25171,       0,       0,       0,       0
     291,       1,     253,   25610,  202135,   25172,       0,       0,       0,       0
     292,       1,     256,   25666,  203416,   25578,       0,       0,       0,       0
     293,       1,     258,   25751,  205357,   25302,       0,       0,       0,       0
     294,       1,     257,   26086,  206600,   25483,       0,       0,       0,       0
     295,       1,     259,   26179,  208114,   25638,       0,       0,       0,       0
     296,       1,     256,   26405,  209544,   25755,       0,       0,       0,       0
     297,       1,     262,   26598,  211330,   25546,       0,       0,       0,       0
     298,       1,     266,   26759,  212590,   25903,       0,       0,       0,       0
     299,       1,     259,   26898,  214328,   25821,       0,       0,       0,       0
     300,       1,     264,   27377,  215785,   25674,       0,       0,       0,       0
     301,       1,     260,   27116,  217231,   26293,       0,       0,       0,       0
     302,       1,     263,   27517,  218768,   26158,       0,       0,       0,       0
     303,       1,     261,   27633,  220504,   26120,       0,       0,       0,       0
     304,       1,     272,   27875,  221654,   26535,       0,       0,       0,       0
     305,       1,     269,   27806,  223593,   26492,       0,       0,       0,       0
     306,       1,     264,   28180,  225128,   26418,       0,       0,       0,       0
     307,       1,     270,   28160,  226674,   26722,       0,       0,       0,       0
     308,       1,     264,   28559,  228284,   26561,       0,       0,       0,       0
     309,       1,     277,   28867,  229974,   26398,       0,       0,       0,       0
     310,       1,     273,   28925,  231019,   27153,       0,       0,       0,       0
     311,       1,     274,   29193,  232980,   26783,       0,       0,       0,       0
     312,       1,     273,   29494,  234311,   27018,       0,       0,       0,       0
     313,       1,     269,   29340,  236103,   27256,       0,       0,       0,       0
     314,       1,     285,   29897,  237544,   27120,       0,       0,       0,       0
     315,       1,     269,   29856,  239399,   27206,       0,       0,       0,       0
     316,       1,     283,   30204,  240733,   27400,       0,       0,       0,       0
     317,       1,     281,   30406,  242262,   27567,       0,       0,       0,       0
     318,       1,     277,   30630,  244036,   27475,       0,       0,       0,       0
     319,       1,     281,   30541,  245663,   27841,       0,       0,       0,       0
     320,       1,     278,   30864,  247187,   27911,       0,       0,       0,       0
     321,       1,     283,   31056,  249380,   27441,       0,       0,       0,       0
     322,       1,     282,   31196,  250385,   28223,       0,       0,       0,       0
     323,       1,     280,   31398,  252488,   27852,       0,       0,       0,       0
     324,       1,     285,   31560,  254230,   27881,       0,       0,       0,       0
     325,       1,     288,   31810,  255664,   28138,       0,       0,       0,       0
     326,       1,     288,   32237,  257190,   28135,       0,       0,       0,       0
     327,       1,     287,   32186,  259356,   27977,       0,       0,       0,       0
     328,       1,     290,   32537,  260161,   28780,       0,       0,       0,       0
     329,       1,     289,   32540,  262421,   28486,       0,       0,       0,       0
     330,       1,     287,   32940,  264074,   28409,       0,       0,       0,       0
     331,       1,     293,   33032,  265821,   28544,       0,       0,       0,       0
     332,       1,     290,   33260,  267542,   28584,       0,       0,       0,       0
     333,       1,     291,   33480,  269421,   28476,       0,       0,       0,       0
     334,       1,     298,   33699,  270929,   28740,       0,       0,       0,       0
     335,       1,     291,   33754,  272918,   28707,       0,       0,       0,       0
     336,       1,     297,   34018,  274405,   28960,       0,       0,       0,       0
     337,       1,     288,   33976,  276019,   29413,       0,       0,       0,       0
     338,       1,     305,   34532,  277796,   29085,       0,       0,       0,       0
     339,       1,     297,   34819,  279633,   28997,       0,       0,       0,       0
     340,       1,     298,   34958,  281283,   29241,       0,       0,       0,       0
     341,       1,     303,   35040,  283027,   29450,       0,       0,       0,       0
     342,       1,     293,   35299,  284865,   29409,       0,       0,       0,       0
     343,       1,     306,   35464,  286500,   29648,       0,       0,       0,       0
     344,       1,     299,   35670,  288523,   29484,       0,       0,       0,       0
     345,       1,     303,   35964,  289932,   29841,       0,       0,       0,       0
     346,       1,     305,   35999,  291945,   29861,       0,       0,       0,       0
     347,       1,     300,   36027,  293853,   30006,       0,       0,       0,       0
     348,       1,     305,   36441,  295927,   29595,       0,       0,       0,       0
     349,       1,     302,   36202,  297324,   30528,       0,       0,       0,       0
     350,       1,     310,   36866,  299433,   29841,       0,       0,       0,       0
     351,       1,     308,   37115,  301146,   29981,       0,       0,       0,       0
     352,       1,     308,   37415,  302495,   30438,       0,       0,       0,       0
     353,       1,     307,   37425,  304548,   30488,       0,       0,       0,       0
     354,       1,     311,   37650,  306471,   30454,       0,       0,       0,       0
     355,       1,     312,   37953,  308007,   30738,       0,       0,       0,       0
     356,       1,     313,   38124,  310019,   30684,       0,       0,       0,       0
     357,       1,     314,   38427,  311843,   30692,       0,       0,       0,       0
     358,       1,     318,   38582,  313712,   30806,       0,       0,       0,       0
     359,       1,     310,   38720,  315963,   30573,       0,       0,       0,       0
     360,       1,     316,   38953,  317816,   30635,       0,       0,       0,       0
     361,       1,     315,   39097,  319324,   31144,       0,       0,       0,       0
     362,       1,     321,   39517,  321118,   31090,       0,       0,       0,       0
     363,       1,     321,   39642,  323156,   31099,       0,       0,       0,       0
     364,       1,     311,   39581,  324744,   31760,       0,       0,       0,       0
     365,       1,     330,   40350,  326822,   31078,       0,       0,       0,       0
     366,       1,     314,   40359,  329064,   31033,       0,       0,       0,       0
     367,       1,     326,   40434,  330842,   31364,       0,       0,       0,       0
     368,       1,     327,   40982,  332102,   31757,       0,       0,       0,       0
     369,       1,     321,   41065,  334568,   31422,       0,       0,       0,       0
     370,       1,     329,   41219,  336330,   31712,       0,       0,       0,       0
     371,       1,     317,   41273,  338409,   31811,       0,       0,       0,       0
     372,       1,     331,   41877,  340154,   31674,       0,       0,       0,       0
     373,       1,     327,   41565,  342033,   32343,       0,       0,       0,       0
     374,       1,     329,   42213,  344071,   31893,       0,       0,       0,       0
     375,       1,     328,   42240,  346313,   31869,       0,       0,       0,       0
     376,       1,     332,   42388,  348075,   32205,       0,       0,       0,       0
     377,       1,     333,   42921,  350045,   31957,       0,       0,       0,       0
     378,       1,     330,   43049,  351972,   32167,       0,       0,       0,       0
     379,       1,     334,   43168,  353606,   32678,       0,       0,       0,       0
     380,       1,     329,   43604,  355833,   32294,       0,       0,       0,       0
     381,       1,     337,   43611,  357863,   32529,       0,       0,       0,       0
     382,       1,     337,   43963,  359660,   32666,       0,       0,       0,       0
     383,       1,     333,   44200,  361700,   32685,       0,       0,       0,       0
     384,       1,     340,   44444,  364071,   32361,       0,       0,       0,       0
     385,       1,     338,   44369,  365814,   32999,       0,       0,       0,       0
     386,       1,     340,   44851,  368011,   32628,       0,       0,       0,       0
     387,       1,     345,   45231,  370078,   32492,       0,       0,       0,       0
     388,       1,     334,   45442,  371634,   33058,       0,       0,       0,       0
     389,       1,     346,   45607,  373410,   33433,       0,       0,       0,       0
     390,       1,     344,   45773,  376014,   32999,       0,       0,       0,       0
     391,       1,     342,   46127,  377649,   33352,       0,       0,       0,       0
     392,       1,     350,   46401,  379848,   33217,       0,       0,       0,       0
     393,       1,     337,   46683,  381848,   33300,       0,       0,       0,       0
     394,       1,     351,   46595,  384103,   33477,       0,       0,       0,       0
     395,       1,     342,   46805,  386195,   33548,       0,       0,       0,       0
     396,       1,     351,   47442,  387797,   33670,       0,       0,       0,       0
     397,       1,     349,   47395,  390075,   33817,       0,       0,       0,       0
     398,       1,     345,   47740,  392360,   33573,       0,       0,       0,       0
     399,       1,     359,   47903,  394642,   33502,       0,       0,       0,       0
     400,       1,     344,   48103,  396516,   33837,       0,       0,       0,       0
     401,       1,     354,   48540,  398282,   34024,       0,       0,       0,       0
     402,       1,     357,   48581,  400870,   33798,       0,       0,       0,       0
     403,       1,     350,   48959,  402590,   34119,       0,       0,       0,       0
     404,       1,     351,   49074,  404768,   34243,       0,       0,       0,       0
     405,       1,     358,   49265,  407269,   33968,       0,       0,       0,       0
     406,       1,     358,   49832,  408403,   34697,       0,       0,       0,       0
     407,       1,     355,   49828,  410932,   34611,       0,       0,       0,       0
     408,       1,     362,   50483,  413344,   33979,       0,       0,       0,       0
     409,       1,     354,   50185,  415742,   34335,       0,       0,       0,       0
     410,       1,     361,   50486,  417798,   34425,       0,       0,       0,       0
     411,       1,     362,   50703,  419939,   34526,       0,       0,       0,       0
     412,       1,     357,   50685,  422395,   34559,       0,       0,       0,       0
     413,       1,     366,   51289,  423683,   35130,       0,       0,       0,       0
     414,       1,     364,   51695,  426388,   34499,       0,       0,       0,       0
     415,       1,     360,   51676,  428217,   35177,       0,       0,       0,       0
     416,       1,     369,   52093,  430415,   35043,       0,       0,       0,       0
     417,       1,     366,   52393,  432663,   34994,       0,       0,       0,       0
     418,       1,     366,   52597,  434848,   35107,       0,       0,       0,       0
     419,       1,     371,   52938,  437371,   34746,       0,       0,       0,       0
     420,       1,     365,   53035,  439622,   34918,       0,       0,       0,       0
     421,       1,     375,   53185,  441337,   35563,       0,       0,       0,       0
     422,       1,     366,   53712,  443541,   35367,       0,       0,       0,       0
     423,       1,     373,   54042,  445794,   35309,       0,       0,       0,       0
     424,       1,     376,   54056,  447970,   35654,       0,       0,       0,       0
     425,       1,     373,   54393,  450180,   35654,       0,       0,       0,       0
     426,       1,     380,   54716,  452594,   35460,       0,       0,       0,       0
     427,       1,     364,   54493,  454670,   36179,       0,       0,       0,       0
     428,       1,     381,   55236,  457223,   35428,       0,       0,       0,       0
