       1,       1,       0,       0,       0
       2,       1,       1,       1,       0
       3,       1,       2,       1,       1
       4,       1,       2,       3,       1
       5,       1,       3,       4,       1
       6,       1,       4,       4,       2
       7,       1,       4,       6,       2
       8,       1,       5,       6,       3
       9,       1,       6,       8,       2
      10,       1,       6,       9,       3
      11,       1,       7,       9,       4
      12,       1,       6,      12,       4
      13,       1,       9,      11,       4
      14,       1,       8,      14,       4
      15,       1,       8,      15,       5
      16,       1,      10,      14,       6
      17,       1,      10,      17,       5
      18,       1,      11,      18,       5
      19,       1,      11,      19,       6
      20,       1,      12,      19,       7
      21,       1,      11,      23,       6
      22,       1,      14,      20,       8
      23,       1,      12,      24,       8
      24,       1,      13,      25,       8
      25,       1,      15,      25,       8
      26,       1,      16,      26,       8
      27,       1,      15,      29,       8
      28,       1,      15,      29,      10
      29,       1,      17,      30,       9
      30,       1,      16,      32,      10
      31,       1,      17,      32,      11
      32,       1,      19,      32,      11
      33,       1,      18,      36,      10
      34,       1,      19,      36,      11
      35,       1,      20,      37,      11
      36,       1,      19,      39,      12
      37,       1,      20,      41,      11
      38,       1,      21,      40,      13
      39,       1,      20,      42,      14
      40,       1,      22,      43,      13
      41,       1,      22,      45,      13
      42,       1,      24,      45,      13
      43,       1,      22,      47,      15
      44,       1,      25,      46,      15
      45,       1,      23,      50,      15
      46,       1,      26,      49,      15
      47,       1,      26,      50,      16
      48,       1,      24,      54,      16
      49,       1,      29,      52,      15
      50,       1,      26,      55,      17
      51,       1,      27,      56,      17
      52,       1,      28,      57,      17
      53,       1,      27,      60,      17
      54,       1,      29,      60,      17
      55,       1,      26,      63,      19
      56,       1,      31,      60,      19
      57,       1,      32,      62,      18
      58,       1,      30,      65,      19
      59,       1,      29,      68,      19
      60,       1,      33,      64,      21
      61,       1,      33,      67,      20
      62,       1,      31,      70,      21
      63,       1,      31,      72,      21
      64,       1,      35,      69,      22
      65,       1,      34,      73,      21
      66,       1,      35,      74,      21
      67,       1,      35,      75,      22
      68,       1,      35,      76,      23
      69,       1,      36,      78,      22
      70,       1,      37,      78,      23
      71,       1,      37,      80,      23
      72,       1,      33,      84,      25
      73,       1,      42,      79,      23
      74,       1,      37,      85,      24
      75,       1,      38,      84,      26
      76,       1,      41,      84,      25
      77,       1,      38,      88,      26
      78,       1,      39,      89,      26
      79,       1,      40,      90,      26
      80,       1,      41,      90,      27
      81,       1,      43,      91,      26
      82,       1,      41,      94,      27
      83,       1,      43,      94,      27
      84,       1,      41,      97,      28
      85,       1,      45,      94,      29
      86,       1,      43,      99,      28
      87,       1,      45,      98,      29
      88,       1,      43,     101,      30
      89,       1,      44,     103,      29
      90,       1,      48,     100,      30
      91,       1,      44,     106,      30
      92,       1,      45,     106,      31
      93,       1,      48,     105,      31
      94,       1,      50,     105,      31
      95,       1,      47,     110,      31
      96,       1,      47,     110,      33
      97,       1,      49,     112,      31
      98,       1,      52,     110,      32
      99,       1,      49,     114,      33
     100,       1,      51,     113,      34
     101,       1,      49,     118,      33
     102,       1,      50,     118,      34
     103,       1,      53,     117,      34
     104,       1,      48,     123,      35
     105,       1,      53,     121,      34
     106,       1,      52,     123,      35
     107,       1,      56,     121,      35
     108,       1,      50,     128,      36
     109,       1,      54,     126,      36
     110,       1,      51,     130,      37
     111,       1,      58,     124,      38
     112,       1,      57,     128,      37
     113,       1,      56,     131,      37
     114,       1,      59,     130,      37
     115,       1,      57,     133,      38
     116,       1,      57,     134,      39
     117,       1,      56,     138,      38
     118,       1,      60,     135,      39
     119,       1,      57,     139,      40
     120,       1,      57,     140,      41
     121,       1,      61,     140,      39
     122,       1,      59,     142,      41
     123,       1,      61,     143,      40
     124,       1,      63,     140,      43
     125,       1,      61,     146,      41
     126,       1,      59,     149,      42
     127,       1,      61,     148,      43
     128,       1,      65,     146,      43
     129,       1,      63,     151,      42
     130,       1,      59,     156,      43
     131,       1,      66,     151,      43
     132,       1,      66,     152,      44
     133,       1,      66,     155,      43
     134,       1,      64,     157,      45
     135,       1,      64,     159,      45
     136,       1,      72,     152,      46
     137,       1,      65,     163,      44
     138,       1,      67,     161,      46
     139,       1,      69,     161,      46
     140,       1,      70,     161,      47
     141,       1,      66,     168,      46
     142,       1,      69,     166,      47
     143,       1,      68,     167,      49
     144,       1,      65,     173,      48
     145,       1,      76,     164,      48
     146,       1,      69,     174,      47
     147,       1,      70,     173,      49
     148,       1,      70,     175,      49
     149,       1,      74,     173,      49
     150,       1,      73,     174,      51
     151,       1,      72,     178,      50
     152,       1,      72,     179,      51
     153,       1,      72,     182,      50
     154,       1,      74,     180,      52
     155,       1,      78,     179,      51
     156,       1,      74,     183,      53
     157,       1,      72,     188,      52
     158,       1,      81,     181,      52
     159,       1,      74,     189,      53
     160,       1,      78,     186,      54
     161,       1,      77,     191,      52
     162,       1,      79,     189,      54
     163,       1,      79,     190,      55
     164,       1,      78,     194,      54
     165,       1,      75,     199,      54
     166,       1,      83,     192,      55
     167,       1,      81,     195,      56
     168,       1,      76,     202,      56
     169,       1,      79,     201,      56
     170,       1,      82,     199,      57
     171,       1,      82,     201,      57
     172,       1,      84,     201,      57
     173,       1,      79,     208,      57
     174,       1,      83,     205,      58
     175,       1,      82,     207,      59
     176,       1,      84,     207,      59
     177,       1,      87,     207,      58
     178,       1,      81,     214,      59
     179,       1,      87,     209,      60
     180,       1,      89,     209,      60
     181,       1,      85,     214,      61
     182,       1,      85,     218,      59
     183,       1,      88,     215,      61
     184,       1,      85,     219,      62
     185,       1,      88,     220,      60
     186,       1,      87,     220,      63
     187,       1,      90,     220,      62
     188,       1,      88,     223,      63
     189,       1,      85,     229,      62
     190,       1,      91,     224,      63
     191,       1,      91,     225,      64
     192,       1,      92,     225,      65
     193,       1,      91,     230,      63
     194,       1,      97,     225,      64
     195,       1,      88,     235,      65
     196,       1,      93,     232,      65
     197,       1,      95,     232,      65
     198,       1,      94,     234,      66
     199,       1,      95,     235,      66
     200,       1,      90,     240,      68
     201,       1,      96,     238,      66
     202,       1,      91,     244,      67
     203,       1,      92,     244,      68
     204,       1,      98,     240,      68
     205,       1,      99,     241,      68
     206,       1,      97,     245,      68
     207,       1,      93,     250,      69
     208,       1,      99,     245,      70
